Rowid_,VALUE,COUNT,VALUE_1,BPS_CODE,ZONE,BPS_MODEL,BPS_NAME,GROUPID,GROUPMODEL,GROUPNAME,G,GROUPVEG,R,B,RED,GREEN,BLUE
,1951,5532985,1951,13740,64,6413740,Acadian-Appalachian Montane Spruce-Fir Forest,342,342,Red Spruce-Balsam Fir-American Mountain Ash-5,107,Hardwood-Conifer,144,181,0.564700000000000,0.419600000000000,0.709800000000000
,1952,1044326,1952,13770,64,6413770,Central Appalachian Pine-Oak Rocky Woodland,345,345,Red Pine-Pitch Pine-Black Oak-3,0,Hardwood-Conifer,255,77,1.000000000000000,0.000000000000000,0.301960000000000
,1953,274213,1953,13890,64,6413890,Acadian-Appalachian Subalpine Woodland and Heath-Krummholz,355,355,Spruce-Bog Blueberry-Crowberry-5,255,Shrubland,150,231,0.588230000000000,1.000000000000000,0.905880000000000
,1954,6381,1954,14000,64,6414000,Central Appalachian Alkaline Glade and Woodland,362,362,Redcedar-Chinquapin Oak-Redbud-2,153,Savanna,255,229,1.000000000000000,0.600000000000000,0.898030000000000
,1955,13511,1955,14090,64,6414090,Great Lakes Alvar,367,367,Common Juniper-Richardsons Sedge-Povertygrass-5,235,Conifer,227,117,0.890190000000000,0.921560000000000,0.458820000000000
,1956,2868769,1956,14710,64,6414710,Central Interior and Appalachian Floodplain Systems,414,414,American Sycamore-Silver Maple-3,191,Riparian,0,176,0.000000000000000,0.749020000000000,0.690190000000000
,1957,5104313,1957,14720,64,6414720,Central Interior and Appalachian Riparian Systems,416,416,River Birch-American Sycamore-3,255,Riparian,36,20,0.141170000000000,1.000000000000000,0.078430000000000
,1958,4144011,1958,14750,64,6414750,Laurentian-Acadian Floodplain Systems,422,422,Silver Maple-Green Ash-Black Ash-3,143,Riparian,122,245,0.478430000000000,0.560780000000000,0.960780000000000
,1959,264315,1959,14770,64,6414770,Boreal Acidic Peatland Systems,424,424,Black Spruce-Tamarack-Sphagnum-3,0,Riparian,106,138,0.415680000000000,0.000000000000000,0.541170000000000
,1960,568229,1960,14790,64,6414790,Central Interior and Appalachian Swamp Systems,426,426,Red Maple-Black Ash-Blackgum-5,61,Riparian,207,255,0.811760000000000,0.239210000000000,1.000000000000000
,1961,9603,1961,14800,64,6414800,Gulf and Atlantic Coastal Plain Swamp Systems,427,427,Bald Cypress-Atlantic White Cedar-Red Maple-5,212,Riparian,102,179,0.400000000000000,0.831370000000000,0.701960000000000
,1962,36883,1962,14940,64,6414940,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,439,439,Upright Sedge-Bluejoint Grass-5,168,Riparian,0,107,0.000000000000000,0.658820000000000,0.419600000000000
,1963,1370062,1963,15180,64,6415180,North-Central Interior Wet Flatwoods,452,452,Pin Oak-Swamp White Oak-Maple-5,237,Hardwood,211,38,0.827450000000000,0.929410000000000,0.149020000000000
,1964,470936,1964,15260,64,6415260,Laurentian-Acadian Swamp Systems,428,428,Northern White Cedar-5,160,Riparian,232,255,0.909800000000000,0.627450000000000,1.000000000000000
,1965,24543691,1965,13100,52,5213100,North-Central Interior Dry-Mesic Oak Forest and Woodland,285,285,White Oak-Black Oak-Mockernut Hickory-1,163,Hardwood,176,222,0.690190000000000,0.639210000000000,0.870580000000000
,1966,5886442,1966,13110,52,5213110,North-Central Interior Dry Oak Forest and Woodland,285,285,White Oak-Black Oak-Mockernut Hickory-1,207,Hardwood,179,143,0.701960000000000,0.811760000000000,0.560780000000000
,1967,44761988,1967,13130,52,5213130,North-Central Interior Beech-Maple Forest,286,286,Sugar Maple-Beech-Basswood-5,156,Hardwood,0,44,0.000000000000000,0.611760000000000,0.172540000000000
,1968,1859012,1968,13940,52,5213940,North-Central Interior Oak Savanna,359,359,White Oak-Bur Oak-Big Bluestem-1,213,Hardwood,230,138,0.901960000000000,0.835290000000000,0.541170000000000
,1969,1624300,1969,13950,52,5213950,North-Central Oak Barrens,360,360,Black Oak-Northern Pin Oak-Little Bluestem-1,235,Hardwood,255,176,1.000000000000000,0.921560000000000,0.690190000000000
,1970,377827,1970,14110,52,5214110,Great Lakes Wet-Mesic Lakeplain Prairie,369,369,Upright Sedge-Little Bluestem-Common Mountain Mint-2,255,Riparian,235,0,0.921560000000000,1.000000000000000,0.000000000000000
,1971,232002,1971,14120,52,5214120,North-Central Interior Sand and Gravel Tallgrass Prairie,370,370,Little Bluestem-Sideoats Grama-2,0,Grassland,214,157,0.839210000000000,0.000000000000000,0.615680000000000
,1972,1599197,1972,14210,52,5214210,Central Tallgrass Prairie,377,377,Big Bluestem-Switchgrass-2,255,Grassland,232,196,0.909800000000000,1.000000000000000,0.768620000000000
,1973,4151586,1973,14710,52,5214710,Central Interior and Appalachian Floodplain Systems,412,412,Silver Maple-American Sycamore-Black Willow-3,191,Riparian,0,176,0.000000000000000,0.749020000000000,0.690190000000000
,1974,4929725,1974,14790,52,5214790,Central Interior and Appalachian Swamp Systems,426,426,Red Maple-Black Ash-Blackgum-5,61,Riparian,207,255,0.811760000000000,0.239210000000000,1.000000000000000
,1975,342841,1975,14920,52,5214920,Great Lakes Coastal Marsh Systems,437,437,Common Threesquare-Hardstem Bulrush-5,245,Riparian,122,202,0.478430000000000,0.960780000000000,0.792150000000000
,1976,791343,1976,14930,52,5214930,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,438,438,Upright Sedge-Bluejoint Grass-2,150,Riparian,240,20,0.941170000000000,0.588230000000000,0.078430000000000
,1977,1397174,1977,15180,52,5215180,North-Central Interior Wet Flatwoods,452,452,Pin Oak-Swamp White Oak-Maple-5,237,Hardwood,211,38,0.827450000000000,0.929410000000000,0.149020000000000
,1978,33991596,1978,13020,66,6613020,Laurentian-Acadian Northern Hardwoods Forest,278,278,Sugar Maple-Eastern Hemlock-5,230,Hardwood,76,0,0.298030000000000,0.901960000000000,0.000000000000000
,1979,350368,1979,13240,66,6613240,Northern Atlantic Coastal Plain Hardwood Forest,296,296,White Oak-Black Oak-Little Bluestem-1,112,Hardwood,161,90,0.631370000000000,0.439210000000000,0.352940000000000
,1980,69354,1980,13440,66,6613440,Boreal Jack Pine-Black Spruce Forest,314,314,Black Spruce-Balsam Fir-5,140,Conifer,255,140,1.000000000000000,0.549020000000000,0.549020000000000
,1981,657235,1981,13540,66,6613540,Northeastern Interior Pine Barrens,321,321,Pitch Pine-Scrub Oak-1,196,Conifer,255,82,1.000000000000000,0.768620000000000,0.321560000000000
,1982,2731832,1982,13620,66,6613620,Laurentian-Acadian Northern Pine(-Oak) Forest,327,327,Red Pine-White Pine-White Oak-3,191,Hardwood-Conifer,255,191,1.000000000000000,0.749020000000000,0.749020000000000
,1983,9331392,1983,13660,66,6613660,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,334,334,Eastern Hemlock-White Pine-Yellow Birch-3,255,Hardwood-Conifer,208,99,0.815680000000000,1.000000000000000,0.388230000000000
,1984,2486053,1984,13690,66,6613690,Central Appalachian Dry Oak-Pine Forest,337,337,Chestnut Oak-Virginia Pine-White Pine-3,255,Hardwood-Conifer,0,220,0.000000000000000,1.000000000000000,0.862740000000000
,1985,5224234,1985,13700,66,6613700,Appalachian (Hemlock-)Northern Hardwood Forest,338,338,Beech-Hemlock-Sugar Maple-5,255,Hardwood,214,145,0.839210000000000,1.000000000000000,0.568620000000000
,1986,45197735,1986,13730,66,6613730,Acadian Low-Elevation Spruce-Fir-Hardwood Forest,341,341,Red Spruce-Balsam Fir-Yellow Birch-5,160,Hardwood-Conifer,130,100,0.509800000000000,0.627450000000000,0.392150000000000
,1987,6386918,1987,13740,66,6613740,Acadian-Appalachian Montane Spruce-Fir Forest,342,342,Red Spruce-Balsam Fir-American Mountain Ash-5,107,Hardwood-Conifer,144,181,0.564700000000000,0.419600000000000,0.709800000000000
,1988,707914,1988,13770,66,6613770,Central Appalachian Pine-Oak Rocky Woodland,345,345,Red Pine-Pitch Pine-Black Oak-3,0,Hardwood-Conifer,255,77,1.000000000000000,0.000000000000000,0.301960000000000
,1989,185731,1989,13860,66,6613860,Acadian-Appalachian Alpine Tundra,355,355,Spruce-Bog Blueberry-Crowberry-5,3,Shrubland,200,125,0.784310000000000,0.011760000000000,0.490190000000000
,1990,71731,1990,13890,66,6613890,Acadian-Appalachian Subalpine Woodland and Heath-Krummholz,355,355,Spruce-Bog Blueberry-Crowberry-5,255,Shrubland,150,231,0.588230000000000,1.000000000000000,0.905880000000000
,1991,148747,1991,14360,66,6614360,Northern Atlantic Coastal Plain Dune and Swale,389,389,American Beachgrass-Northern Bayberry-1,31,Grassland,100,87,0.392150000000000,0.121560000000000,0.341170000000000
,1992,8491,1992,14720,66,6614720,Central Interior and Appalachian Riparian Systems,416,416,River Birch-American Sycamore-3,255,Riparian,36,20,0.141170000000000,1.000000000000000,0.078430000000000
,1993,971248,1993,14750,66,6614750,Laurentian-Acadian Floodplain Systems,422,422,Silver Maple-Green Ash-Black Ash-3,143,Riparian,122,245,0.478430000000000,0.560780000000000,0.960780000000000
,1994,1337592,1994,14770,66,6614770,Boreal Acidic Peatland Systems,424,424,Black Spruce-Tamarack-Sphagnum-3,0,Riparian,106,138,0.415680000000000,0.000000000000000,0.541170000000000
,1995,194646,1995,14790,66,6614790,Central Interior and Appalachian Swamp Systems,426,426,Red Maple-Black Ash-Blackgum-5,61,Riparian,207,255,0.811760000000000,0.239210000000000,1.000000000000000
,1996,762667,1996,14800,66,6614800,Gulf and Atlantic Coastal Plain Swamp Systems,427,427,Bald Cypress-Atlantic White Cedar-Red Maple-5,212,Riparian,102,179,0.400000000000000,0.831370000000000,0.701960000000000
,1997,179374,1997,14900,66,6614900,Gulf and Atlantic Coastal Plain Tidal Marsh Systems,436,436,Smooth Cordgrass-Saltmeadow Rush-Saltmeadow Cordgrass-2,235,Riparian,255,0,1.000000000000000,0.921560000000000,0.000000000000000
,1998,2259059,1998,14940,66,6614940,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,439,439,Upright Sedge-Bluejoint Grass-5,168,Riparian,0,107,0.000000000000000,0.658820000000000,0.419600000000000
,1999,6483964,1999,15260,66,6615260,Laurentian-Acadian Swamp Systems,428,428,Northern White Cedar-5,160,Riparian,232,255,0.909800000000000,0.627450000000000,1.000000000000000
,2000,3749942,2000,13050,53,5313050,Southern Interior Low Plateau Dry-Mesic Oak Forest,281,281,White Oak-Black Oak-Chestnut Oak-2,156,Hardwood,184,33,0.721560000000000,0.611760000000000,0.129410000000000
,2001,235662,2001,13090,53,5313090,Southern Appalachian Northern Hardwood Forest,284,284,Sugar Maple-Beech-Yellow Buckeye-5,156,Hardwood,163,46,0.639210000000000,0.611760000000000,0.180390000000000
,2002,3558678,2002,13150,53,5313150,Southern Appalachian Oak Forest,287,287,Chestnut Oak-White Oak-Chestnut-1,227,Hardwood,181,194,0.709800000000000,0.890190000000000,0.760780000000000
,2003,30283199,2003,13170,53,5313170,Allegheny-Cumberland Dry Oak Forest and Woodland,289,289,White Oak-Southern Red Oak-Chestnut-1,184,Hardwood,186,148,0.729410000000000,0.721560000000000,0.580390000000000
,2004,2578640,2004,13180,53,5313180,Southern and Central Appalachian Cove Forest,291,291,Beech-Basswood-Yellow Buckeye-3,177,Hardwood,138,255,0.541170000000000,0.694110000000000,1.000000000000000
,2005,35531130,2005,13210,53,5313210,South-Central Interior Mesophytic Forest,293,293,Sugar Maple-Beech-Basswood-3,135,Hardwood,71,148,0.278430000000000,0.529410000000000,0.580390000000000
,2006,22914,2006,13520,53,5313520,Southern Appalachian Montane Pine Forest and Woodland,319,319,Table Mountain Pine-Pitch Pine-1,71,Conifer,117,197,0.458820000000000,0.278430000000000,0.772540000000000
,2007,53066,2007,13530,53,5313530,Southern Appalachian Low-Elevation Pine Forest,320,320,Virginia Pine-Shortleaf Pine-1,200,Conifer,255,97,1.000000000000000,0.784310000000000,0.380390000000000
,2008,6251,2008,13630,53,5313630,Central Interior Highlands Dry Acidic Glade and Barrens,329,329,Post Oak-Blackjack Oak-Black Hickory-1,38,Hardwood,229,0,0.898030000000000,0.149020000000000,0.000000000000000
,2009,599651,2009,13700,53,5313700,Appalachian (Hemlock-)Northern Hardwood Forest,338,338,Beech-Hemlock-Sugar Maple-5,255,Hardwood,214,145,0.839210000000000,1.000000000000000,0.568620000000000
,2010,334773,2010,13760,53,5313760,Southern Ridge and Valley/Cumberland Dry Calcareous Forest,344,344,Post Oak-White Oak-Eastern Redcedar-1,153,Hardwood,222,122,0.870580000000000,0.600000000000000,0.478430000000000
,2011,109810,2011,14010,53,5314010,Central Interior Highlands Calcareous Glade and Barrens,363,363,Little Bluestem-Big Bluestem-Rosinweed-1,235,Grassland,255,20,1.000000000000000,0.921560000000000,0.078430000000000
,2012,2569310,2012,14710,53,5314710,Central Interior and Appalachian Floodplain Systems,414,414,American Sycamore-Silver Maple-3,191,Riparian,0,176,0.000000000000000,0.749020000000000,0.690190000000000
,2013,6461346,2013,14720,53,5314720,Central Interior and Appalachian Riparian Systems,416,416,River Birch-American Sycamore-3,255,Riparian,36,20,0.141170000000000,1.000000000000000,0.078430000000000
,2014,220753,2014,14790,53,5314790,Central Interior and Appalachian Swamp Systems,426,426,Red Maple-Black Ash-Blackgum-5,61,Riparian,207,255,0.811760000000000,0.239210000000000,1.000000000000000
,2015,417422,2015,13040,49,4913040,Ozark-Ouachita Dry-Mesic Oak Forest,280,280,White Oak-Red Oak-Sugar Maple-1,115,Hardwood,115,0,0.450980000000000,0.450980000000000,0.000000000000000
,2016,785711,2016,13050,49,4913050,Southern Interior Low Plateau Dry-Mesic Oak Forest,281,281,White Oak-Black Oak-Chestnut Oak-2,156,Hardwood,184,33,0.721560000000000,0.611760000000000,0.129410000000000
,2017,54404752,2017,13100,49,4913100,North-Central Interior Dry-Mesic Oak Forest and Woodland,285,285,White Oak-Black Oak-Mockernut Hickory-1,163,Hardwood,176,222,0.690190000000000,0.639210000000000,0.870580000000000
,2018,1481260,2018,13110,49,4913110,North-Central Interior Dry Oak Forest and Woodland,285,285,White Oak-Black Oak-Mockernut Hickory-1,207,Hardwood,179,143,0.701960000000000,0.811760000000000,0.560780000000000
,2019,138101,2019,13130,49,4913130,North-Central Interior Beech-Maple Forest,286,286,Sugar Maple-Beech-Basswood-5,156,Hardwood,0,44,0.000000000000000,0.611760000000000,0.172540000000000
,2020,6918178,2020,13140,49,4913140,North-Central Interior Maple-Basswood Forest,286,286,Sugar Maple-Beech-Basswood-5,161,Hardwood,237,102,0.929410000000000,0.631370000000000,0.400000000000000
,2021,5179979,2021,13210,49,4913210,South-Central Interior Mesophytic Forest,293,293,Sugar Maple-Beech-Basswood-3,135,Hardwood,71,148,0.278430000000000,0.529410000000000,0.580390000000000
,2022,3816,2022,13260,49,4913260,South-Central Interior/Upper Coastal Plain Flatwoods,298,298,Post Oak-Blackjack Oak-Persimmon-1,237,Hardwood,156,38,0.611760000000000,0.929410000000000,0.149020000000000
,2023,379756,2023,13640,49,4913640,Ozark-Ouachita Dry Oak Woodland,330,330,Post Oak-Blackjack Oak-Farkleberry-1,69,Hardwood,97,0,0.380390000000000,0.270580000000000,0.000000000000000
,2024,83186,2024,13940,49,4913940,North-Central Interior Oak Savanna,359,359,White Oak-Bur Oak-Big Bluestem-1,213,Hardwood,230,138,0.901960000000000,0.835290000000000,0.541170000000000
,2025,1659,2025,13950,49,4913950,North-Central Oak Barrens,360,360,Black Oak-Northern Pin Oak-Little Bluestem-1,235,Hardwood,255,176,1.000000000000000,0.921560000000000,0.690190000000000
,2026,201011,2026,14010,49,4914010,Central Interior Highlands Calcareous Glade and Barrens,363,363,Little Bluestem-Big Bluestem-Rosinweed-1,235,Grassland,255,20,1.000000000000000,0.921560000000000,0.078430000000000
,2027,3714,2027,14110,49,4914110,Great Lakes Wet-Mesic Lakeplain Prairie,369,369,Upright Sedge-Little Bluestem-Common Mountain Mint-2,255,Riparian,235,0,0.921560000000000,1.000000000000000,0.000000000000000
,2028,90565,2028,14120,49,4914120,North-Central Interior Sand and Gravel Tallgrass Prairie,370,370,Little Bluestem-Sideoats Grama-2,0,Grassland,214,157,0.839210000000000,0.000000000000000,0.615680000000000
,2029,100415784,2029,14210,49,4914210,Central Tallgrass Prairie,377,377,Big Bluestem-Switchgrass-2,255,Grassland,232,196,0.909800000000000,1.000000000000000,0.768620000000000
,2030,30398,2030,14570,49,4914570,South-Central Interior/Upper Coastal Plain Wet Flatwoods,401,401,Pin Oak-Cherrybark Oak-Elm-1,237,Hardwood,186,38,0.729410000000000,0.929410000000000,0.149020000000000
,2031,455752,2031,14660,49,4914660,Great Lakes Wooded Dune and Swale,406,406,Beachgrass-Northern White Cedar-5,0,Riparian,181,0,0.709800000000000,0.000000000000000,0.000000000000000
,2032,442194,2032,14690,49,4914690,Eastern Great Plains Floodplain Systems,409,409,Eastern Cottonwood-Green Ash-Ginger-3,170,Riparian,75,190,0.294110000000000,0.666660000000000,0.745090000000000
,2033,996417,2033,14710,49,4914710,Central Interior and Appalachian Floodplain Systems,412,412,Silver Maple-American Sycamore-Black Willow-3,191,Riparian,0,176,0.000000000000000,0.749020000000000,0.690190000000000
,2034,29394,2034,14720,49,4914720,Central Interior and Appalachian Riparian Systems,416,416,River Birch-American Sycamore-3,255,Riparian,36,20,0.141170000000000,1.000000000000000,0.078430000000000
,2035,3575,2035,15170,49,4915170,Paleozoic Plateau Bluff and Talus,451,451,Eastern Redcedar-White Oak-Sideoats Grama-2,117,Hardwood-Conifer,106,0,0.415680000000000,0.458820000000000,0.000000000000000
,2036,492975,2036,15180,49,4915180,North-Central Interior Wet Flatwoods,452,452,Pin Oak-Swamp White Oak-Maple-5,237,Hardwood,211,38,0.827450000000000,0.929410000000000,0.149020000000000
,2037,11397949,2037,13040,43,4313040,Ozark-Ouachita Dry-Mesic Oak Forest,280,280,White Oak-Red Oak-Sugar Maple-1,115,Hardwood,115,0,0.450980000000000,0.450980000000000,0.000000000000000
,2038,1713092,2038,13080,43,4313080,Crosstimbers Oak Forest and Woodland,283,283,Post Oak-Blackjack Oak-Big Bluestem-1,90,Hardwood,137,68,0.537250000000000,0.352940000000000,0.266660000000000
,2039,10925760,2039,13100,43,4313100,North-Central Interior Dry-Mesic Oak Forest and Woodland,285,285,White Oak-Black Oak-Mockernut Hickory-1,163,Hardwood,176,222,0.690190000000000,0.639210000000000,0.870580000000000
,2040,80941,2040,13110,43,4313110,North-Central Interior Dry Oak Forest and Woodland,285,285,White Oak-Black Oak-Mockernut Hickory-1,207,Hardwood,179,143,0.701960000000000,0.811760000000000,0.560780000000000
,2041,20304021,2041,13140,43,4313140,North-Central Interior Maple-Basswood Forest,286,286,Sugar Maple-Beech-Basswood-5,161,Hardwood,237,102,0.929410000000000,0.631370000000000,0.400000000000000
,2042,408910,2042,13340,43,4313340,Ozark-Ouachita Mesic Hardwood Forest,304,304,White Oak-Sugar Maple-Cucumber Tree-1,135,Hardwood,0,74,0.000000000000000,0.529410000000000,0.290190000000000
,2043,211732,2043,13950,43,4313950,North-Central Oak Barrens,360,360,Black Oak-Northern Pin Oak-Little Bluestem-1,235,Hardwood,255,176,1.000000000000000,0.921560000000000,0.690190000000000
